Commodity,Geolocation,Annual 1994,Annual 1995,Annual 1996,Annual 1997,Annual 1998,Annual 1999,Annual 2000,Annual 2001,Annual 2002,Annual 2003,Annual 2004,Annual 2005,Annual 2006,Annual 2007,Annual 2008,Annual 2009,Annual 2010,Annual 2011,Annual 2012,Annual 2013,Annual 2014,Annual 2015,Annual 2016,Annual 2017,Annual 2018
"Milk, cheese and eggs (ND)",....Marinduque,37.428604,38.313914,40.227325,40.952707,46.732922,48.612063,48.235093,52.747316,55.757368,56.962531,61.229152,65.084533,68.528673,77.04478,89.124971,93.597213,95.927576,97.281243,100,105.6,111.3,113.3,113.2,113.5,114
"Milk, cheese and eggs (ND)",....Mindoro Occidental,41.494121,43.174847,45.437117,45.347648,48.741053,51.655164,54.690695,58.518661,60.908742,62.723671,68.328221,73.996677,76.699898,80.904908,87.193252,91.941462,94.120654,98.779397,100,100.5,103.4,106.2,106.8,104.7,104.2
"Milk, cheese and eggs (ND)",....Mindoro Oriental,39.945919,41.887906,42.938791,43.602507,47.836775,51.714602,52.114061,55.389626,59.033923,60.459685,63.157571,68.203048,73.752458,78.029744,86.301622,90.234759,94.5735,98.414454,100,101.2,104.1,107.3,108.8,113.5,117.3
"Milk, cheese and eggs (ND)",....Palawan,40.373045,41.967509,43.086643,42.713598,46.311673,48.814681,50.938628,55.980746,58.592058,60.258724,63.604091,67.280385,72.196149,76.829122,84.247894,89.043321,92.358604,96.1071,100,102.4,106.1,108.7,109,111.9,118.4
"Milk, cheese and eggs (ND)",....Romblon,35.169591,36.947368,39.304094,41.54386,46.94152,49.263158,53.140351,55.356725,56.292398,57.561404,60.555556,65.982456,70.19883,74.070175,80.339181,85.333333,89.608187,94.690058,100,104.2,107.1,111.1,113,113.2,114.1
"Milk, cheese and eggs (ND)",..Region V (Bicol Region),39.82684,41.908582,43.665648,44.728801,48.433919,51.037688,52.431882,57.206519,59.568373,61.92386,67.322383,72.76547,76.387828,81.716323,87.45862,90.915457,94.887955,97.625414,100,102.8,107,109.4,109.9,111.4,114.6
"Milk, cheese and eggs (ND)",....Albay,39.047438,42.123288,43.201421,44.552258,48.376459,54.204718,52.847539,57.394723,59.608067,61.536022,66.939371,72.050989,76.116185,81.08828,86.88483,91.013445,96.873415,98.129122,100,103.6,107.9,111.2,111.7,113.9,118.4
"Milk, cheese and eggs (ND)",....Camarines Norte,40.709415,42.086284,44.381065,45.115395,50.813008,53.684763,54.032258,59.20535,61.139523,63.355625,68.522161,74.56727,78.678206,81.877787,89.234199,90.407815,92.918961,96.643063,100,104.3,108.3,110.7,111.5,112.2,115.4
"Milk, cheese and eggs (ND)",....Camarines Sur,42.231977,44.586326,46.13594,47.432828,50.498803,51.057462,56.364725,60.654429,62.762703,65.921788,71.561586,76.948657,79.801809,83.040702,86.691939,89.890928,94.273743,97.492684,100,102.3,106.6,107.9,108.5,109.4,111.6
"Milk, cheese and eggs (ND)",....Catanduanes,36.449712,37.026586,41.685478,41.8924,45.265864,48.695761,45.999498,54.188613,56.439679,59.010534,66.183848,71.620266,75.238274,82.192124,85.954352,92.074241,94.783045,97.241033,100,102.3,108,111.7,110.9,112.7,117
"Milk, cheese and eggs (ND)",....Masbate,39.187643,40.395372,42.505721,43.287567,47.826087,49.24358,51.18866,55.218663,60.462751,62.909992,67.226036,71.548436,76.258581,79.513094,89.84236,93.274854,96.783626,98.785914,100,101.5,107,112.4,109.8,111.1,113.6
"Milk, cheese and eggs (ND)",....Sorsogon,36.732382,38.176977,39.887831,40.680943,43.626785,45.518921,44.839112,50.141627,51.659869,53.053478,58.123725,64.491276,68.009291,80.891684,87.417856,91.128484,92.873329,96.918196,100,102,104.3,106,108.1,111,113.3
"Milk, cheese and eggs (ND)",..Region VI (Western Visayas),42.694928,44.265708,46.120363,47.110775,52.674741,55.116074,54.321221,57.399697,61.992178,60.900833,65.550088,72.053999,75.681302,79.737573,88.115064,92.196568,93.925057,97.060308,100,102.6,106.2,108.2,109.1,110.4,113.6
"Milk, cheese and eggs (ND)",....Aklan,37.663336,38.784269,40.846785,42.204714,46.989495,46.457853,52.972073,63.579298,58.743274,62.772226,67.179093,73.578017,76.883167,78.458878,85.818601,90.295926,93.735588,97.758135,100,103.8,106.4,108.6,110.8,111.5,114.6
"Milk, cheese and eggs (ND)",....Antique,47.38395,48.66247,50.642539,52.248885,62.509835,62.936008,54.805927,57.966168,60.024915,62.103331,65.860215,73.24941,78.678206,81.608969,87.608183,92.532127,94.800682,96.551272,100,103.3,107.5,109.5,111.4,113.8,118.5
"Milk, cheese and eggs (ND)",....Capiz,39.41012,40.738622,43.090516,43.961353,48.27104,49.866514,52.955759,57.5642,85.977625,63.501144,66.018307,72.317569,76.271294,79.366895,85.39283,90.478007,94.107551,98.817696,100,101.5,105.5,105.7,106.4,107.3,109.7
"Milk, cheese and eggs (ND)",....Iloilo,52.604167,54.083076,56.500772,57.124486,62.995113,67.701903,63.380916,60.641718,61.889146,63.020833,66.647377,73.849023,77.115484,81.359311,90.772891,94.277263,94.508745,96.450617,100,102.4,105.4,106.9,107.3,109,112.6
"Milk, cheese and eggs (ND)",....Negros Occidental,36.910002,38.786989,39.99144,41.061384,46.013695,48.324774,49.309122,53.723404,55.655417,57.94204,64.141599,70.029347,73.337002,78.521643,87.851553,91.593299,93.219614,96.686231,100,102.7,106.7,109.3,110.4,111.5,114.4
"Milk, cheese and eggs (ND)",....Guimaras,.,.,.,.,.,.,49.30116,53.711762,54.819357,59.526635,65.816192,72.87711,79.133703,81.836762,88.488924,94.514768,94.989451,98.3452,100,105,107.7,109.7,110.6,111.6,115.5
"Milk, cheese and eggs (ND)",..Region VII (Central Visayas),36.568479,37.437059,38.935045,41.012085,46.733384,50.528701,50.711229,53.84567,58.736153,61.66289,65.892497,70.795569,75.509819,78.147029,84.428499,87.896526,91.11279,94.98993,100,103.8,107.7,110.7,113.5,117,119.6
"Milk, cheese and eggs (ND)",....Bohol,28.716589,29.456594,30.119284,31.472277,35.094986,34.956925,41.108902,42.368014,48.812679,53.771814,58.23393,62.662911,66.269052,68.958471,77.037773,81.422576,88.148884,96.316545,100,101.6,103.6,106,108.1,108,110.7
"Milk, cheese and eggs (ND)",....Cebu,39.30727,39.410151,41.193416,43.024691,49.314129,57.496571,57.674897,61.364883,65.294925,67.585734,71.426612,75.939643,82.297668,84.046639,87.400549,90.90535,92.02332,93.113855,100,105.1,108.9,111.2,114.5,119,121.4
"Milk, cheese and eggs (ND)",....Negros Oriental,38.513037,41.067653,42.882311,46.229739,52.989194,51.820531,45.842142,49.624148,55.179704,57.393704,62.13883,68.211182,70.478036,75.08809,85.653042,87.919897,91.948555,97.504111,100,100.7,106.3,112.1,113.9,116.6,119.6
"Milk, cheese and eggs (ND)",....Siquijor,38.001253,39.586466,40.18797,41.303258,45.256892,46.547619,47.888471,52.26817,54.041353,55.808271,60.131579,67.926065,75.200501,74.567669,82.725564,88.533835,94.47995,96.497494,100,102.4,108,111,112.8,115,116.8
"Milk, cheese and eggs (ND)",..Region VIII (Eastern Visayas),41.148233,41.781874,44.406042,45.244496,49.551971,50.358423,52.534562,57.078853,59.875832,61.930364,66.321045,71.505376,76.792115,81.368408,89.304916,94.489247,95.980543,97.644649,100,103.2,108.8,110.4,111.9,114.9,118.4
"Milk, cheese and eggs (ND)",....Eastern Samar,38.841257,39.750585,43.706157,45.018187,49.785659,53.195635,54.624578,60.255911,63.445051,64.776565,69.647961,74.980514,77.935827,80.397506,87.912445,91.93297,91.790075,94.907768,100,101.1,109,113.7,111.7,109.8,112.5
"Milk, cheese and eggs (ND)",....Leyte,42.459727,43.091698,45.960347,46.561338,50.11772,49.690211,51.10285,55.068154,58.420074,60.167286,63.928129,67.707559,74.337051,78.599752,87.038414,93.760843,96.164808,97.973978,100,102.7,107.4,108.5,110.9,114.2,117.6
"Milk, cheese and eggs (ND)",....Northern Samar,40.555556,40.765583,41.199187,41.666667,46.260163,49.579946,51.185637,56.212737,57.147696,60.54878,66.504065,75.298103,81.287263,90.047425,96.937669,97.723577,98.333333,98.03523,100,102.3,106.4,106,107.8,112.6,113.8
"Milk, cheese and eggs (ND)",....Western Samar,38.014905,38.658537,41.856369,42.886179,49.600271,51.97832,55.074526,60.325203,63.001355,66.45664,71.910569,78.821138,81.294038,86.727642,94.559621,97.831978,97.201897,99.634146,100,103.3,114.1,116.5,117.6,122.7,133.5
"Milk, cheese and eggs (ND)",....Southern Leyte,39.294072,40.269111,42.349194,44.357774,49.291472,50.227509,57.020281,61.596464,63.26053,64.567083,69.630785,75.364015,77.99662,80.538222,87.324493,92.284191,94.221269,95.215809,100,105.1,110.8,121.3,126.8,130.5,132.8
"Milk, cheese and eggs (ND)",....Biliran,.,.,.,.,.,.,53.179911,60.011802,63.585104,64.489903,66.587988,73.773931,78.684763,81.72043,90.145555,96.262785,96.400472,98.393653,100,107.6,113.2,113,113.2,114,117.1
"Milk, cheese and eggs (ND)",..Region IX (Zamboanga Peninsula),33.682252,35.095371,36.299139,36.653873,40.236101,42.236567,44.068388,48.342638,50.337288,52.576181,57.292394,64.520819,69.801117,76.116539,87.287741,92.887881,94.853454,96.749244,100,103.6,109.4,111.8,112.8,115.3,119.8
"Milk, cheese and eggs (ND)",....Zamboanga Del Norte,32.796076,33.601962,33.969867,34.758234,40.019855,41.281243,44.551507,48.195515,51.617613,52.493576,57.515767,66.777622,70.088764,78.860079,88.816865,96.741416,99.246671,99.468582,100,104.5,110.4,113.9,113.2,116.4,119.7
"Milk, cheese and eggs (ND)",....Zamboanga Del Sur,35.37037,37.299881,39.169654,39.217443,41.630824,44.235364,45.029869,49.922342,50.890084,54.241338,58.876941,64.79092,71.696535,75.51374,85.340502,88.673835,90.830346,95.430108,100,103.4,109.5,110.9,112.5,114.7,120.5
"Milk, cheese and eggs (ND)",....Zamboanga Sibugay,.,.,.,.,.,.,.,.,.,.,.,.,66.934404,73.097947,88.381303,93.518519,94.137662,94.896252,100,102,106.4,108.8,111.4,113.4,116.8
"Milk, cheese and eggs (ND)",....City of Isabela,.,.,.,.,.,.,.,.,.,.,.,.,66.37359,70.172528,82.719531,86.761778,88.636364,90.70449,100,106.3,113.9,120.6,122.5,124.3,127.2
"Milk, cheese and eggs (ND)",..Region X (Northern Mindanao),38.357934,40.116851,41.303813,42.066421,46.96187,48.444034,49.225092,53.806888,55.750308,57.330873,62.699877,69.114391,73.800738,78.179582,88.819188,91.912669,93.394834,96.752768,100,101.1,104.7,107.9,109.4,111.1,114.9
"Milk, cheese and eggs (ND)",....Bukidnon,41.374596,44.270445,45.090728,46.153368,51.522496,50.801641,50.254785,54.62963,55.530698,56.636838,62.47825,69.941586,74.571216,78.007706,90.778026,93.046234,93.487447,99.558787,100,100.2,102.8,107,107.8,109,113.9
"Milk, cheese and eggs (ND)",....Camiguin,32.909423,33.338699,34.390427,35.147027,39.364671,40.70616,43.051084,46.104314,48.851685,52.12492,56.932818,62.872934,64.412964,70.991629,82.442584,89.767117,92.171067,92.503756,100,100.1,105.8,108.9,109.1,110.2,112.5
"Milk, cheese and eggs (ND)",....Lanao Del Norte,35.324826,36.175561,37.909255,39.752514,45.056716,47.525135,50.631606,56.090487,59.235628,62.290539,67.375612,73.060067,77.333076,82.321475,91.653777,92.291828,95.759216,96.474607,100,102,106.4,109.3,111.2,112.8,114.6
"Milk, cheese and eggs (ND)",....Misamis Occidental,38.481269,39.119542,39.727989,38.272489,41.475781,44.51205,44.416607,48.89048,52.028156,53.960869,59.699356,67.412312,71.581961,74.325937,82.361012,89.59079,89.680267,91.535433,100,100.7,101,103.1,104.4,103.9,107.9
"Milk, cheese and eggs (ND)",....Misamis Oriental,36.332368,37.780594,39.566739,40.3874,45.377746,48.817282,50.307748,54.845523,56.698045,57.428192,62.056481,66.51581,72.411296,78.662805,88.299541,91.479604,93.863143,96.125996,100,101.3,105.7,108.7,110.6,113,117.2
"Milk, cheese and eggs (ND)",..Region XI (Davao Region),39.180056,40.544504,42.763326,43.732466,49.62382,50.229533,51.957409,55.655445,57.389697,60.048457,65.423361,72.959704,76.511094,81.988013,88.491456,91.131089,92.980107,95.568732,100,103.9,106.9,110.6,115.1,117.9,121.4
"Milk, cheese and eggs (ND)",....Davao Del Norte,38.583707,39.916542,42.052815,43.242402,50.006228,49.55157,51.993024,55.686348,57.16866,59.772048,64.36846,71.144743,74.738416,81.159691,86.428749,89.200299,90.975336,95.054808,100,105.6,110.4,114.8,119.1,122.8,127.1
"Milk, cheese and eggs (ND)",....Davao Del Sur,39.016958,40.394807,43.388977,44.422364,48.953365,51.006889,51.159247,55.902226,58.00212,60.433227,67.2761,76.053259,79.478007,82.379438,89.911235,91.573927,93.925543,96.807101,100,103.4,105.7,109.3,113.6,116,119.5
"Milk, cheese and eggs (ND)",....Davao Oriental,42.331248,43.849361,44.781079,44.709408,50.195465,51.882981,54.241595,55.779255,57.71436,61.25228,66.562419,74.446182,78.192598,82.26479,87.672661,92.689601,96.409956,96.98332,100,101.2,102.4,104.5,109.8,112.4,114.7
"Milk, cheese and eggs (ND)",....Compostela Valley,.,.,.,.,.,.,.,.,.,.,.,.,74.141339,82.517915,90.023474,92.340005,92.488263,93.927601,100,104.5,108,112.3,117.6,120.4,123
"Milk, cheese and eggs (ND)",..Region XII (SOCCSKSARGEN),40.39307,41.472718,43.489785,44.588829,48.959141,50.87277,52.185156,56.658909,58.663046,61.378329,67.300233,73.538919,77.573054,81.135247,87.858805,90.018102,93.101888,96.838635,100,101.6,105.8,108.2,109.4,111.4,114
"Milk, cheese and eggs (ND)",....North Cotabato,39.62759,41.319171,43.154996,44.289274,48.55101,51.16706,53.19958,58.293994,60.228167,63.093365,68.4107,74.613165,78.65198,81.176239,85.857592,88.172043,91.312615,96.439811,100,100.5,104.5,107.7,109.1,110.7,112.4
"Milk, cheese and eggs (ND)",....South Cotabato,41.05527,41.746148,42.993397,43.433602,47.181462,49.015652,50.122279,54.976767,57.269504,60.179751,65.162631,70.701883,73.367572,77.463928,88.059428,88.505747,92.253607,94.044999,100,102.8,106.2,108,108.6,110.8,113.9
"Milk, cheese and eggs (ND)",....Sultan Kudarat,42.092608,42.77274,44.861226,46.214619,51.023633,52.012916,55.015114,58.827975,61.404232,63.513328,71.729871,79.286892,82.433361,86.788953,93.205551,94.785655,96.757351,101.154163,100,98.5,102.7,105.1,107.3,110.4,113.1
"Milk, cheese and eggs (ND)",....Saranggani,.,.,.,.,.,.,47.751821,51.657875,52.756845,56.6001,63.200201,70.038935,75.36423,78.623461,84.878171,90.517458,94.191158,97.337352,100,101.6,103.8,106,107.9,109.1,110.4
"Milk, cheese and eggs (ND)",....City of Cotabato,34.324009,35.677286,42.171717,45.584046,52.492877,53.613054,53.846154,57.005957,58.229733,59.466459,64.555815,68.809894,77.732453,82.634033,87.224812,90.345765,93.045843,96.153846,100,103.6,112.9,115.8,116.6,118.6,122.5
"Milk, cheese and eggs (ND)",..Region XIII (Caraga),37.298977,38.316277,39.79654,40.81384,44.511452,46.740984,49.390838,53.734162,56.207359,58.558723,63.230994,68.859649,73.105507,76.522904,85.776072,89.930556,92.05653,95.376462,100,101.6,102.5,104.9,107.2,109.2,111
"Milk, cheese and eggs (ND)",....Agusan Del Norte,36.368122,37.114483,38.163089,37.743647,41.981248,50.672341,52.775722,57.050333,59.233901,60.492228,65.33432,70.620528,74.025413,77.973106,86.23242,89.649642,92.480878,94.886504,100,101.2,104.1,107.7,110.7,112,113.5
"Milk, cheese and eggs (ND)",....Agusan Del Sur,38.545411,40.396597,41.373113,42.15792,45.698538,47.657561,51.144261,54.373353,56.284448,57.997843,61.921879,67.343638,71.926671,76.102324,88.850947,91.738557,92.942727,95.381021,100,103,100.9,102.2,104.5,106.4,107.3
"Milk, cheese and eggs (ND)",....Surigao Del Norte,36.57373,37.701363,39.473358,41.833953,45.780669,45.619579,47.249071,52.261462,56.282528,58.246592,62.645601,68.965304,74.330855,76.003717,84.262701,88.965304,88.754647,93.754647,100,101.3,103,105.6,108.4,112,115.3
"Milk, cheese and eggs (ND)",....Surigao Del Sur,37.251696,37.663517,39.613614,40.697674,44.077035,44.4828,47.414002,52.289244,54.342297,58.085029,63.432655,69.00436,72.680475,76.326308,83.981347,89.244186,93.32001,96.741764,100,101.4,101.9,103.9,105.3,106.6,108.2
"Milk, cheese and eggs (ND)",....Dinagat Island,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,100.9,101.6,102.9,103.4,106.6,108.9
"Milk, cheese and eggs (ND)",..Autonomous Region in Muslim Mindanao (ARMM),34.618008,36.209641,38.432242,40.35357,42.456799,44.855616,47.231696,49.801046,51.585948,55.667349,58.640291,62.994543,68.218508,72.584129,81.434743,86.442701,92.348795,96.202819,100,102.2,105.8,109.6,112.7,115.1,120.7
"Milk, cheese and eggs (ND)",....Basilan,37.342209,39.319527,42.352071,44.053254,46.794872,48.229783,48.461538,51.997041,53.989152,55.325444,55.478304,56.47929,59.18146,65.04931,91.814596,94.659763,99.008876,98.535503,100,103.3,104.5,105.9,106.4,107.5,108.6
"Milk, cheese and eggs (ND)",....Lanao Del Sur,34.72635,35.846954,38.131501,40.032194,39.481179,44.093611,46.873452,48.823675,50.390045,57.194156,61.627043,67.112432,74.306587,75.581971,81.420258,86.695146,94.570332,97.102526,100,102.6,106.5,112.8,117.6,119.4,121.5
"Milk, cheese and eggs (ND)",....Maguindanao,31.080926,32.909216,35.826456,39.121962,44.199908,44.142595,47.122879,49.530032,51.146263,52.355571,56.212746,63.176295,68.758597,75.928473,83.121275,85.792068,89.099037,93.94773,100,99.4,104.4,108.6,112.4,116.6,125
"Milk, cheese and eggs (ND)",....Sulu,31.9471,33.636074,34.937327,34.974506,36.875929,43.504355,45.134905,47.917994,50.488634,56.538135,57.292331,59.268111,63.750797,67.829828,74.086467,81.952411,89.643085,95.88379,100,104,107.4,109.2,110.1,112.5,122.1
"Milk, cheese and eggs (ND)",....Tawi-Tawi,37.317352,38.875571,39.977169,43.407534,46.535388,40.559361,45.422374,47.625571,48.076484,50.468037,56.900685,63.892694,68.498858,75.285388,83.184932,88.053653,91.261416,96.067352,100,103.6,105.9,107.4,109.1,111.2,119.5
Fish  and Seafood (ND),PHILIPPINES,34.469435,36.94925,40.403691,43.160323,46.960784,50.680507,55.432526,57.27797,58.529412,58.742791,62.497116,66.089965,69.204152,72.053057,79.215686,84.302191,87.520185,93.817762,100,102,105.3,109.2,109.7,117.9,132.1
Fish  and Seafood (ND),..National Capital Region (NCR),40.750774,42.885707,48.019866,51.522188,58.165635,61.732456,71.117131,69.188596,65.479876,66.537668,72.091073,74.800052,77.399381,78.895769,84.474974,88.338493,92.027864,95.426987,100,101.3,105.9,109.1,112.4,129.3,145.3
Fish  and Seafood (ND),..Cordillera Administrative Region (CAR),42.852437,44.51581,46.195652,48.11704,49.599253,55.517128,59.228151,61.725955,62.878788,63.36188,62.439614,64.300615,65.881643,67.374835,73.97892,80.632411,87.307861,94.894598,100,101.7,103.8,106,110.5,112,116.7
Fish  and Seafood (ND),....Abra,32.875948,37.706381,40.573405,42.218876,45.1361,51.193664,55.756359,58.835341,59.923025,61.780455,63.358992,65.863454,66.951138,67.536814,76.729139,95.05801,100.909192,101.299643,100,104.1,104.6,109.2,107.4,107.2,109.3
Fish  and Seafood (ND),....Benguet,41.479983,41.422941,41.557768,44.90251,46.919726,54.547812,59.116366,62.212197,64.099772,63.726405,60.272765,61.252852,62.227754,62.611491,71.074466,74.004356,84.583074,94.534329,100,102.1,106.2,107.8,117.2,118.4,124.1
Fish  and Seafood (ND),....Ifugao,47.184532,51.48123,54.647218,52.26142,50.305292,54.081863,54.890321,56.309362,56.026685,59.503618,60.628675,64.834916,67.848259,78.703076,81.852103,93.634102,89.456128,91.135233,100,102.4,104.4,105.2,108,112.3,112.6
Fish  and Seafood (ND),....Kalinga,55.016679,58.038235,61.40621,60.989222,61.444701,63.837567,66.140621,66.717988,67.179882,68.328201,71.105979,72.299205,76.969464,77.052861,77.309469,79.991019,82.877855,93.687452,100,98.5,99.1,100.9,103.3,105.9,112.2
Fish  and Seafood (ND),....Mt. Province,44.065484,45.276262,50.318327,53.507276,55.258072,59.16894,60.504775,63.250341,62.380628,62.26694,63.699409,66.240337,68.212824,70.009095,72.106639,80.326285,82.844475,89.694179,100,100.6,100.3,103.6,104.3,106.3,111.7
Fish  and Seafood (ND),....Apayao,.,.,.,.,.,.,63.437797,63.888889,64.583333,63.906695,66.696344,70.833333,71.2132,70.946106,76.103989,82.632953,86.508784,96.753324,100,99.6,98.3,100.6,97.7,97.5,103.4
Fish  and Seafood (ND),..Region I (Ilocos Region),35.279762,38.904762,41,44.059524,49.428571,54.529762,57.488095,60.488095,63.083333,61.940476,66.190476,70.797619,71.428571,74.72619,82.410714,90.363095,89.39881,93.386905,100,102.5,106.1,110.6,111.7,117.7,126.8
Fish  and Seafood (ND),....Ilocos Norte,50.06068,53.93069,52.400216,61.481931,60.800971,64.97438,70.240022,66.43069,69.06014,66.713862,71.743528,76.982201,80.919633,79.746494,83.319849,88.369741,91.754315,93.938781,100,104.2,104.3,102.9,106.7,110.8,124.4
Fish  and Seafood (ND),....Ilocos Sur,36.35794,39.086352,40.675553,43.147642,45.950103,57.085897,56.465026,58.242196,59.352928,62.525632,64.069264,67.486899,68.3527,70.460242,75.797448,86.790841,89.069264,95.93871,100,107.3,105.2,110.4,107,120.3,119.7
Fish  and Seafood (ND),....La Union,22.26939,24.701698,26.816583,28.063332,31.325532,34.052318,34.863087,38.936056,39.482943,40.087196,41.387487,43.831268,45.892611,52.531742,66.253633,76.881597,84.65657,88.710418,100,101,102,108.9,109.2,116.5,119.4
Fish  and Seafood (ND),....Pangasinan,39.101486,43.566022,46.460611,49.523409,57.898795,62.769835,67.409588,71.502663,75.58873,72.518923,78.95991,84.938324,84.097281,86.788618,92.675918,98.906644,91.561536,95.037847,100,101.4,107.7,112.7,114.5,118.8,130.9
Fish  and Seafood (ND),..Region II (Cagayan Valley),38.102689,38.798099,40.513445,41.87529,46.175243,53.732035,57.226472,60.234121,60.749884,60.46013,63.954567,66.376912,69.535234,71.812703,77.706305,82.75962,88.612656,93.382012,100,101.5,103.5,105.7,106.8,110.2,119
Fish  and Seafood (ND),....Batanes,34.261423,48.676012,46.15784,53.816199,54.32243,59.929907,62.545431,65.005192,65.433541,66.770509,68.821391,75.752856,77.87513,79.497664,88.681205,91.906802,95.463396,99.071911,100,104.4,110.5,108.4,114,122.6,129.4
Fish  and Seafood (ND),....Cagayan,31.381621,31.684748,32.796214,34.077856,40.278664,44.63412,49.324612,51.643267,51.675175,51.419911,56.041268,59.386301,63.816209,65.72006,74.957456,80.817911,92.272921,96.713465,100,102.6,103,107.2,105.8,110.2,121.1
Fish  and Seafood (ND),....Isabela,44.488436,45.607089,47.442182,48.410005,51.282051,62.261187,65.579437,67.540221,68.92911,69.243338,71.832579,72.875817,75.414781,74.824032,77.432127,82.283811,85.40724,90.447461,100,101.1,103.6,104.3,106.1,108.9,117.1
Fish  and Seafood (ND),....Nueva Vizcaya,37.306633,37.274846,39.934308,41.772621,45.835982,52.590591,53.379953,58.455181,56.585082,55.340114,58.894893,62.719856,63.572791,74.623861,81.82348,85.314685,86.978173,91.862683,100,101.6,105.1,108.6,113.1,117.1,123.3
Fish  and Seafood (ND),....Quirino,42.747188,43.590882,47.158082,50.584665,52.198046,59.569272,63.75074,77.05743,82.482238,79.381291,81.090882,82.089994,88.802546,89.64624,90.682356,96.24778,91.51865,96.240379,100,98.2,100.5,101.7,102.8,103.7,109.3
Fish  and Seafood (ND),..Region III (Central Luzon),38.273676,40.106885,45.32687,49.347502,53.417847,57.022123,61.104897,62.701964,64.118817,64.926672,69.761372,73.552076,74.571216,78.01392,86.713895,90.703455,88.944817,94.885657,100,99.4,100.9,105.3,106.5,113,122.2
Fish  and Seafood (ND),....Bataan,35.608686,37.450912,41.447216,43.381843,46.875722,49.740125,54.60268,58.523909,59.101409,61.163086,65.34419,68.191268,69.305844,72.984523,81.647032,87.860938,84.297759,90.927466,100,101.4,104.8,108.4,107.9,119.5,128.1
Fish  and Seafood (ND),....Bulacan,40.996785,42.832262,47.816184,52.130225,53.081458,60.912379,66.787245,68.542337,70.819936,69.078242,74.229636,80.28537,80.392551,82.335209,95.270632,99.839228,96.771168,99.182744,100,99.8,101.7,103.9,104.6,115.9,126.4
Fish  and Seafood (ND),....Nueva Ecija,41.037241,44.662995,50.334382,60.038028,65.820876,63.499869,64.62759,64.535799,65.742198,66.404406,69.3155,71.62995,78.678206,85.136376,92.427223,96.616837,98.511671,98.216627,100,95.9,97.5,100.1,102,104.3,111.9
Fish  and Seafood (ND),....Pampanga,37.591108,38.593294,44.825073,46.021623,50.255102,54.215258,57.853499,59.870019,62.378523,65.962099,72.546161,74.975705,72.886297,71.398202,76.931487,79.89553,79.415695,89.996356,100,99.2,100.4,109.8,110.9,113.7,119.9
Fish  and Seafood (ND),....Tarlac,33.919956,36.151316,39.846491,43.782895,51.847588,52.258772,56.935307,55.712719,55.712719,56.622807,60.372807,65.515351,65.789474,75.504386,85.279605,89.166667,82.976974,94.111842,100,100.6,102.1,105.1,106,110.7,125.9
Fish  and Seafood (ND),....Zambales,36.310861,35.923845,43.046192,45.705368,49.987516,57.684145,59.937578,65.424469,65.149813,64.219725,69.213483,71.367041,74.912609,80.580524,83.420724,86.610487,88.164794,94.213483,100,101.3,100.4,105,108.1,114.6,125
Fish  and Seafood (ND),....Aurora,40.854733,43.057654,47.564199,53.619084,58.62286,60.548842,65.785498,67.371601,66.11279,66.710725,70.978097,74.011833,75.547583,82.307402,95.493454,94.247231,96.594914,100.056647,100,104.9,108,110.7,115.4,122.5,128.7
Fish  and Seafood (ND),..Region IV-A (CALABARZON),34.997672,37.04027,40.392225,43.802374,47.282356,50.576117,55.062849,58.26932,60.509777,61.138268,63.495112,67.236965,69.832402,73.725559,77.979516,84.369181,88.122672,92.132216,100,98.5,101.7,105.2,105.4,114.4,126.3
Fish  and Seafood (ND),....Batangas,33.244411,35.105437,36.451982,41.736535,43.095783,47.897612,58.428608,61.039126,63.08435,65.35188,68.661077,73.075457,76.219512,78.245681,82.012195,86.191565,91.145833,93.756352,100,100.4,103.9,109.6,108.5,112.5,123.1
Fish  and Seafood (ND),....Cavite,37.22028,38.747086,42.558275,48.327506,51.148019,54.60373,58.111888,58.012821,60.827506,61.381119,64.871795,67.272727,69.93007,74.388112,77.348485,83.601399,88.158508,90.06993,100,100,104.1,106.2,103.6,114.6,126.2
Fish  and Seafood (ND),....Laguna,33.327518,38.096069,42.341242,43.469411,49.941847,48.94743,52.314492,57.484299,63.357758,64.753431,63.479879,68.486857,69.795301,73.482205,76.418935,85.665271,93.655501,96.737613,100,99.4,102.9,108.9,111.4,116.1,128.2
Fish  and Seafood (ND),....Quezon,38.064377,37.270469,38.766472,40.710737,43.940376,47.245625,49.11428,55.422337,56.086628,53.019011,59.224455,60.137179,64.803413,69.307626,74.848779,83.803197,80.044286,87.362281,100,94.3,94.7,94.3,96.3,111.9,126.9
Fish  and Seafood (ND),....Rizal,33.271977,34.315038,39.290495,41.767068,43.797412,52.560241,56.074297,59.38755,56.091031,56.927711,59.058456,64.74788,66.94556,71.781571,79.891789,81.899822,82.307006,90.199688,100,97.4,101.2,104.7,105.9,116.4,126.9
Fish  and Seafood (ND),..Region IV-B (MIMAROPA),33.079585,36.326413,39.746251,43.61015,45.899654,50.103806,54.717416,57.324106,58.644752,57.301038,60.472895,64.232987,69.215686,73.269896,77.00692,81.268743,86.856978,93.200692,100,102.8,104.5,114.2,117.1,121.4,138.6
